id,language,value,product_id
4162,japanese,ゴマゾウ,4276
4163,chinese,小小象,4276
4164,french,Phanpy,4276
4165,english,Donphan,4277
4166,japanese,ドンファン,4277
4167,chinese,顿甲,4277
4168,french,Donphan,4277
4169,english,Porygon2,4278
4170,japanese,ポリゴン２,4278
4171,chinese,多边兽Ⅱ,4278
4172,french,Porygon2,4278
4173,english,Stantler,4279
4174,japanese,オドシシ,4279
4175,chinese,惊角鹿,4279
4176,french,Cerfrousse,4279
4177,english,Smeargle,4280
4178,japanese,ドーブル,4280
4179,chinese,图图犬,4280
4180,french,Queulorior,4280
4181,english,Tyrogue,4281
4182,japanese,バルキー,4281
4183,chinese,无畏小子,4281
4184,french,Debugant,4281
4185,english,Hitmontop,4282
4186,japanese,カポエラー,4282
4187,chinese,战舞郎,4282
4188,french,Kapoera,4282
4189,english,Smoochum,4283
4190,japanese,ムチュール,4283
4191,chinese,迷唇娃,4283
4192,french,Lippouti,4283
4193,english,Elekid,4284
4194,japanese,エレキッド,4284
4195,chinese,电击怪,4284
4196,french,Élekid,4284
4197,english,Magby,4285
4198,japanese,ブビィ,4285
4199,chinese,鸭嘴宝宝,4285
4200,french,Magby,4285
4201,english,Miltank,4286
4202,japanese,ミルタンク,4286
4203,chinese,大奶罐,4286
4204,french,Écrémeuh,4286
4205,english,Blissey,4287
4206,japanese,ハピナス,4287
4207,chinese,幸福蛋,4287
4208,french,Leuphorie,4287
4209,english,Raikou,4288
4210,japanese,ライコウ,4288
4211,chinese,雷公,4288
4212,french,Raikou,4288
4213,english,Entei,4289
4214,japanese,エンテイ,4289
4215,chinese,炎帝,4289
4216,french,Entei,4289
4217,english,Suicune,4290
4218,japanese,スイクン,4290
4219,chinese,水君,4290
4220,french,Suicune,4290
4221,english,Larvitar,4291
4222,japanese,ヨーギラス,4291
4223,chinese,幼基拉斯,4291
4224,french,Embrylex,4291
4225,english,Pupitar,4292
4226,japanese,サナギラス,4292
4227,chinese,沙基拉斯,4292
4228,french,Ymphect,4292
4229,english,Tyranitar,4293
4230,japanese,バンギラス,4293
4231,chinese,班基拉斯,4293
4232,french,Tyranocif,4293
4233,english,Lugia,4294
4234,japanese,ルギア,4294
4235,chinese,洛奇亚,4294
4236,french,Lugia,4294
4237,english,Ho-Oh,4295
4238,japanese,ホウオウ,4295
4239,chinese,凤王,4295
4240,french,Ho-Oh,4295
4241,english,Celebi,4296
4242,japanese,セレビィ,4296
4243,chinese,时拉比,4296
4244,french,Celebi,4296
4245,english,Treecko,4297
4246,japanese,キモリ,4297
4247,chinese,木守宫,4297
4248,french,Arcko,4297
4249,english,Grovyle,4298
4250,japanese,ジュプトル,4298
4251,chinese,森林蜥蜴,4298
4252,french,Massko,4298
4253,english,Sceptile,4299
4254,japanese,ジュカイン,4299
4255,chinese,蜥蜴王,4299
4256,french,Jungko,4299
4257,english,Torchic,4300
4258,japanese,アチャモ,4300
4259,chinese,火稚鸡,4300
4260,french,Poussifeu,4300
4261,english,Combusken,4301
4262,japanese,ワカシャモ,4301
4263,chinese,力壮鸡,4301
4264,french,Galifeu,4301
4265,english,Blaziken,4302
4266,japanese,バシャーモ,4302
4267,chinese,火焰鸡,4302
4268,french,Braségali,4302
4269,english,Mudkip,4303
4270,japanese,ミズゴロウ,4303
4271,chinese,水跃鱼,4303
4272,french,Gobou,4303
4273,english,Marshtomp,4304
4274,japanese,ヌマクロー,4304
4275,chinese,沼跃鱼,4304
4276,french,Flobio,4304
4277,english,Swampert,4305
4278,japanese,ラグラージ,4305
4279,chinese,巨沼怪,4305
4280,french,Laggron,4305
4281,english,Poochyena,4306
4282,japanese,ポチエナ,4306
4283,chinese,土狼犬,4306
4284,french,Medhyèna,4306
4285,english,Mightyena,4307
4286,japanese,グラエナ,4307
4287,chinese,大狼犬,4307
4288,french,Grahyèna,4307
4289,english,Zigzagoon,4308
4290,japanese,ジグザグマ,4308
4291,chinese,蛇纹熊,4308
4292,french,Zigzaton,4308
4293,english,Linoone,4309
4294,japanese,マッスグマ,4309
4295,chinese,直冲熊,4309
4296,french,Linéon,4309
4297,english,Wurmple,4310
4298,japanese,ケムッソ,4310
4299,chinese,刺尾虫,4310
4300,french,Chenipotte,4310
4301,english,Silcoon,4311
4302,japanese,カラサリス,4311
4303,chinese,甲壳茧,4311
4304,french,Armulys,4311
4305,english,Beautifly,4312
4306,japanese,アゲハント,4312
4307,chinese,狩猎凤蝶,4312
4308,french,Charmillon,4312
4309,english,Cascoon,4313
4310,japanese,マユルド,4313
4311,chinese,盾甲茧,4313
4312,french,Blindalys,4313
4313,english,Dustox,4314
4314,japanese,ドクケイル,4314
4315,chinese,毒粉蛾,4314
4316,french,Papinox,4314
4317,english,Lotad,4315
4318,japanese,ハスボー,4315
4319,chinese,莲叶童子,4315
4320,french,Nénupiot,4315
4321,english,Lombre,4316
4322,japanese,ハスブレロ,4316
4323,chinese,莲帽小童,4316
4324,french,Lombre,4316
4325,english,Ludicolo,4317
4326,japanese,ルンパッパ,4317
4327,chinese,乐天河童,4317
4328,french,Ludicolo,4317
4329,english,Seedot,4318
4330,japanese,タネボー,4318
4331,chinese,橡实果,4318
4332,french,Grainipiot,4318
4333,english,Nuzleaf,4319
4334,japanese,コノハナ,4319
4335,chinese,长鼻叶,4319
4336,french,Pifeuil,4319
4337,english,Shiftry,4320
4338,japanese,ダーテング,4320
4339,chinese,狡猾天狗,4320
4340,french,Tengalice,4320
4341,english,Taillow,4321
4342,japanese,スバメ,4321
4343,chinese,傲骨燕,4321
4344,french,Nirondelle,4321
4345,english,Swellow,4322
4346,japanese,オオスバメ,4322
4347,chinese,大王燕,4322
4348,french,Hélédelle,4322
4349,english,Wingull,4323
4350,japanese,キャモメ,4323
4351,chinese,长翅鸥,4323
4352,french,Goélise,4323
4353,english,Pelipper,4324
4354,japanese,ペリッパー,4324
4355,chinese,大嘴鸥,4324
4356,french,Bekipan,4324
4357,english,Ralts,4325
4358,japanese,ラルトス,4325
4359,chinese,拉鲁拉丝,4325
4360,french,Tarsal,4325
4361,english,Kirlia,4326
4362,japanese,キルリア,4326
4363,chinese,奇鲁莉安,4326
4364,french,Kirlia,4326
4365,english,Gardevoir,4327
4366,japanese,サーナイト,4327
4367,chinese,沙奈朵,4327
4368,french,Gardevoir,4327
4369,english,Surskit,4328
4370,japanese,アメタマ,4328
4371,chinese,溜溜糖球,4328
4372,french,Arakdo,4328
4373,english,Masquerain,4329
4374,japanese,アメモース,4329
4375,chinese,雨翅蛾,4329
4376,french,Maskadra,4329
4377,english,Shroomish,4330
4378,japanese,キノココ,4330
4379,chinese,蘑蘑菇,4330
4380,french,Balignon,4330
4381,english,Breloom,4331
4382,japanese,キノガッサ,4331
4383,chinese,斗笠菇,4331
4384,french,Chapignon,4331
4385,english,Slakoth,4332
4386,japanese,ナマケロ,4332
4387,chinese,懒人獭,4332
4388,french,Parecool,4332
4389,english,Vigoroth,4333
4390,japanese,ヤルキモノ,4333
4391,chinese,过动猿,4333
4392,french,Vigoroth,4333
4393,english,Slaking,4334
4394,japanese,ケッキング,4334
4395,chinese,请假王,4334
4396,french,Monaflèmit,4334
4397,english,Nincada,4335
4398,japanese,ツチニン,4335
4399,chinese,土居忍士,4335
4400,french,Ningale,4335
4401,english,Ninjask,4336
4402,japanese,テッカニン,4336
4403,chinese,铁面忍者,4336
4404,french,Ninjask,4336
4405,english,Shedinja,4337
4406,japanese,ヌケニン,4337
4407,chinese,脱壳忍者,4337
4408,french,Munja,4337
4409,english,Whismur,4338
4410,japanese,ゴニョニョ,4338
4411,chinese,咕妞妞,4338
4412,french,Chuchmur,4338
4413,english,Loudred,4339
4414,japanese,ドゴーム,4339
4415,chinese,吼爆弹,4339
4416,french,Ramboum,4339
4417,english,Exploud,4340
4418,japanese,バクオング,4340
4419,chinese,爆音怪,4340
4420,french,Brouhabam,4340
4421,english,Makuhita,4341
4422,japanese,マクノシタ,4341
4423,chinese,幕下力士,4341
4424,french,Makuhita,4341
4425,english,Hariyama,4342
4426,japanese,ハリテヤマ,4342
4427,chinese,铁掌力士,4342
4428,french,Hariyama,4342
4429,english,Azurill,4343
4430,japanese,ルリリ,4343
4431,chinese,露力丽,4343
4432,french,Azurill,4343
4433,english,Nosepass,4344
4434,japanese,ノズパス,4344
4435,chinese,朝北鼻,4344
4436,french,Tarinor,4344
4437,english,Skitty,4345
4438,japanese,エネコ,4345
4439,chinese,向尾喵,4345
4440,french,Skitty,4345
4441,english,Delcatty,4346
4442,japanese,エネコロロ,4346
4443,chinese,优雅猫,4346
4444,french,Delcatty,4346
4445,english,Sableye,4347
4446,japanese,ヤミラミ,4347
4447,chinese,勾魂眼,4347
4448,french,Ténéfix,4347
4449,english,Mawile,4348
4450,japanese,クチート,4348
4451,chinese,大嘴娃,4348
4452,french,Mysdibule,4348
4453,english,Aron,4349
4454,japanese,ココドラ,4349
4455,chinese,可可多拉,4349
4456,french,Galekid,4349
4457,english,Lairon,4350
4458,japanese,コドラ,4350
4459,chinese,可多拉,4350
4460,french,Galegon,4350
4461,english,Aggron,4351
4462,japanese,ボスゴドラ,4351
4463,chinese,波士可多拉,4351
4464,french,Galeking,4351
4465,english,Meditite,4352
4466,japanese,アサナン,4352
4467,chinese,玛沙那,4352
4468,french,Méditikka,4352
4469,english,Medicham,4353
4470,japanese,チャーレム,4353
4471,chinese,恰雷姆,4353
4472,french,Charmina,4353
4473,english,Electrike,4354
4474,japanese,ラクライ,4354
4475,chinese,落雷兽,4354
4476,french,Dynavolt,4354
4477,english,Manectric,4355
4478,japanese,ライボルト,4355
4479,chinese,雷电兽,4355
4480,french,Élecsprint,4355
4481,english,Plusle,4356
4482,japanese,プラスル,4356
4483,chinese,正电拍拍,4356
4484,french,Posipi,4356
4485,english,Minun,4357
4486,japanese,マイナン,4357
4487,chinese,负电拍拍,4357
4488,french,Négapi,4357
4489,english,Volbeat,4358
4490,japanese,バルビート,4358
4491,chinese,电萤虫,4358
4492,french,Muciole,4358
4493,english,Illumise,4359
4494,japanese,イルミーゼ,4359
4495,chinese,甜甜萤,4359
4496,french,Lumivole,4359
4497,english,Roselia,4360
4498,japanese,ロゼリア,4360
4499,chinese,毒蔷薇,4360
4500,french,Rosélia,4360
4501,english,Gulpin,4361
4502,japanese,ゴクリン,4361
4503,chinese,溶食兽,4361
4504,french,Gloupti,4361
4505,english,Swalot,4362
4506,japanese,マルノーム,4362
4507,chinese,吞食兽,4362
4508,french,Avaltout,4362
4509,english,Carvanha,4363
4510,japanese,キバニア,4363
4511,chinese,利牙鱼,4363
4512,french,Carvanha,4363
4513,english,Sharpedo,4364
4514,japanese,サメハダー,4364
4515,chinese,巨牙鲨,4364
4516,french,Sharpedo,4364
4517,english,Wailmer,4365
4518,japanese,ホエルコ,4365
4519,chinese,吼吼鲸,4365
4520,french,Wailmer,4365
4521,english,Wailord,4366
4522,japanese,ホエルオー,4366
4523,chinese,吼鲸王,4366
4524,french,Wailord,4366
4525,english,Numel,4367
4526,japanese,ドンメル,4367
4527,chinese,呆火驼,4367
4528,french,Chamallot,4367
4529,english,Camerupt,4368
4530,japanese,バクーダ,4368
4531,chinese,喷火驼,4368
4532,french,Camérupt,4368
4533,english,Torkoal,4369
4534,japanese,コータス,4369
4535,chinese,煤炭龟,4369
4536,french,Chartor,4369
4537,english,Spoink,4370
4538,japanese,バネブー,4370
4539,chinese,跳跳猪,4370
4540,french,Spoink,4370
4541,english,Grumpig,4371
4542,japanese,ブーピッグ,4371
4543,chinese,噗噗猪,4371
4544,french,Groret,4371
4545,english,Spinda,4372
4546,japanese,パッチール,4372
4547,chinese,晃晃斑,4372
4548,french,Spinda,4372
4549,english,Trapinch,4373
4550,japanese,ナックラー,4373
4551,chinese,大颚蚁,4373
4552,french,Kraknoix,4373
4553,english,Vibrava,4374
4554,japanese,ビブラーバ,4374
4555,chinese,超音波幼虫,4374
4556,french,Vibraninf,4374
4557,english,Flygon,4375
4558,japanese,フライゴン,4375
4559,chinese,沙漠蜻蜓,4375
4560,french,Libégon,4375
4561,english,Cacnea,4376
4562,japanese,サボネア,4376
4563,chinese,刺球仙人掌,4376
4564,french,Cacnea,4376
4565,english,Cacturne,4377
4566,japanese,ノクタス,4377
4567,chinese,梦歌仙人掌,4377
4568,french,Cacturne,4377
4569,english,Swablu,4378
4570,japanese,チルット,4378
4571,chinese,青绵鸟,4378
4572,french,Tylton,4378
4573,english,Altaria,4379
4574,japanese,チルタリス,4379
4575,chinese,七夕青鸟,4379
4576,french,Altaria,4379
4577,english,Zangoose,4380
4578,japanese,ザングース,4380
4579,chinese,猫鼬斩,4380
4580,french,Mangriff,4380
4581,english,Seviper,4381
4582,japanese,ハブネーク,4381
4583,chinese,饭匙蛇,4381
4584,french,Séviper,4381
4585,english,Lunatone,4382
4586,japanese,ルナトーン,4382
4587,chinese,月石,4382
4588,french,Séléroc,4382
4589,english,Solrock,4383
4590,japanese,ソルロック,4383
4591,chinese,太阳岩,4383
4592,french,Solaroc,4383
4593,english,Barboach,4384
4594,japanese,ドジョッチ,4384
4595,chinese,泥泥鳅,4384
4596,french,Barloche,4384
4597,english,Whiscash,4385
4598,japanese,ナマズン,4385
4599,chinese,鲶鱼王,4385
4600,french,Barbicha,4385
4601,english,Corphish,4386
4602,japanese,ヘイガニ,4386
4603,chinese,龙虾小兵,4386
4604,french,Écrapince,4386
4605,english,Crawdaunt,4387
4606,japanese,シザリガー,4387
4607,chinese,铁螯龙虾,4387
4608,french,Colhomard,4387
4609,english,Baltoy,4388
4610,japanese,ヤジロン,4388
4611,chinese,天秤偶,4388
4612,french,Balbuto,4388
4613,english,Claydol,4389
4614,japanese,ネンドール,4389
4615,chinese,念力土偶,4389
4616,french,Kaorine,4389
4617,english,Lileep,4390
4618,japanese,リリーラ,4390
4619,chinese,触手百合,4390
4620,french,Lilia,4390
4621,english,Cradily,4391
4622,japanese,ユレイドル,4391
4623,chinese,摇篮百合,4391
4624,french,Vacilys,4391
4625,english,Anorith,4392
4626,japanese,アノプス,4392
4627,chinese,太古羽虫,4392
4628,french,Anorith,4392
4629,english,Armaldo,4393
4630,japanese,アーマルド,4393
4631,chinese,太古盔甲,4393
4632,french,Armaldo,4393
4633,english,Feebas,4394
4634,japanese,ヒンバス,4394
4635,chinese,丑丑鱼,4394
4636,french,Barpau,4394
4637,english,Milotic,4395
4638,japanese,ミロカロス,4395
4639,chinese,美纳斯,4395
4640,french,Milobellus,4395
4641,english,Castform,4396
4642,japanese,ポワルン,4396
4643,chinese,飘浮泡泡,4396
4644,french,Morphéo,4396
4645,english,Kecleon,4397
4646,japanese,カクレオン,4397
4647,chinese,变隐龙,4397
4648,french,Kecleon,4397
4649,english,Shuppet,4398
4650,japanese,カゲボウズ,4398
4651,chinese,怨影娃娃,4398
4652,french,Polichombr,4398
4653,english,Banette,4399
4654,japanese,ジュペッタ,4399
4655,chinese,诅咒娃娃,4399
4656,french,Branette,4399
4657,english,Duskull,4400
4658,japanese,ヨマワル,4400
4659,chinese,夜巡灵,4400
4660,french,Skelénox,4400
4661,english,Dusclops,4401
4662,japanese,サマヨール,4401
4663,chinese,彷徨夜灵,4401
4664,french,Téraclope,4401
4665,english,Tropius,4402
4666,japanese,トロピウス,4402
4667,chinese,热带龙,4402
4668,french,Tropius,4402
4669,english,Chimecho,4403
4670,japanese,チリーン,4403
4671,chinese,风铃铃,4403
4672,french,Éoko,4403
4673,english,Absol,4404
4674,japanese,アブソル,4404
4675,chinese,阿勃梭鲁,4404
4676,french,Absol,4404
4677,english,Wynaut,4405
4678,japanese,ソーナノ,4405
4679,chinese,小果然,4405
4680,french,Okéoké,4405
4681,english,Snorunt,4406
4682,japanese,ユキワラシ,4406
4683,chinese,雪童子,4406
4684,french,Stalgamin,4406
4685,english,Glalie,4407
4686,japanese,オニゴーリ,4407
4687,chinese,冰鬼护,4407
4688,french,Oniglali,4407
4689,english,Spheal,4408
4690,japanese,タマザラシ,4408
4691,chinese,海豹球,4408
4692,french,Obalie,4408
4693,english,Sealeo,4409
4694,japanese,トドグラー,4409
4695,chinese,海魔狮,4409
4696,french,Phogleur,4409
4697,english,Walrein,4410
4698,japanese,トドゼルガ,4410
4699,chinese,帝牙海狮,4410
4700,french,Kaimorse,4410
4701,english,Clamperl,4411
4702,japanese,パールル,4411
4703,chinese,珍珠贝,4411
4704,french,Coquiperl,4411
4705,english,Huntail,4412
4706,japanese,ハンテール,4412
4707,chinese,猎斑鱼,4412
4708,french,Serpang,4412
4709,english,Gorebyss,4413
4710,japanese,サクラビス,4413
4711,chinese,樱花鱼,4413
4712,french,Rosabyss,4413
4713,english,Relicanth,4414
4714,japanese,ジーランス,4414
4715,chinese,古空棘鱼,4414
4716,french,Relicanth,4414
4717,english,Luvdisc,4415
4718,japanese,ラブカス,4415
4719,chinese,爱心鱼,4415
4720,french,Lovdisc,4415
4721,english,Bagon,4416
4722,japanese,タツベイ,4416
4723,chinese,宝贝龙,4416
4724,french,Draby,4416
4725,english,Shelgon,4417
4726,japanese,コモルー,4417
4727,chinese,甲壳龙,4417
4728,french,Drackhaus,4417
4729,english,Salamence,4418
4730,japanese,ボーマンダ,4418
4731,chinese,暴飞龙,4418
4732,french,Drattak,4418
4733,english,Beldum,4419
4734,japanese,ダンバル,4419
4735,chinese,铁哑铃,4419
4736,french,Terhal,4419
4737,english,Metang,4420
4738,japanese,メタング,4420
4739,chinese,金属怪,4420
4740,french,Métang,4420
4741,english,Metagross,4421
4742,japanese,メタグロス,4421
4743,chinese,巨金怪,4421
4744,french,Métalosse,4421
4745,english,Regirock,4422
4746,japanese,レジロック,4422
4747,chinese,雷吉洛克,4422
4748,french,Regirock,4422
4749,english,Regice,4423
4750,japanese,レジアイス,4423
4751,chinese,雷吉艾斯,4423
4752,french,Regice,4423
4753,english,Registeel,4424
4754,japanese,レジスチル,4424
4755,chinese,雷吉斯奇鲁,4424
4756,french,Registeel,4424
4757,english,Latias,4425
4758,japanese,ラティアス,4425
4759,chinese,拉帝亚斯,4425
4760,french,Latias,4425
4761,english,Latios,4426
4762,japanese,ラティオス,4426
4763,chinese,拉帝欧斯,4426
4764,french,Latios,4426
4765,english,Kyogre,4427
4766,japanese,カイオーガ,4427
4767,chinese,盖欧卡,4427
4768,french,Kyogre,4427
4769,english,Groudon,4428
4770,japanese,グラードン,4428
4771,chinese,固拉多,4428
4772,french,Groudon,4428
4773,english,Rayquaza,4429
4774,japanese,レックウザ,4429
4775,chinese,烈空坐,4429
4776,french,Rayquaza,4429
4777,english,Jirachi,4430
4778,japanese,ジラーチ,4430
4779,chinese,基拉祈,4430
4780,french,Jirachi,4430
4781,english,Deoxys,4431
4782,japanese,デオキシス,4431
4783,chinese,代欧奇希斯,4431
4784,french,Deoxys,4431
4785,english,Turtwig,4432
4786,japanese,ナエトル,4432
4787,chinese,草苗龟,4432
4788,french,Tortipouss,4432
4789,english,Grotle,4433
4790,japanese,ハヤシガメ,4433
4791,chinese,树林龟,4433
4792,french,Boskara,4433
4793,english,Torterra,4434
4794,japanese,ドダイトス,4434
4795,chinese,土台龟,4434
4796,french,Torterra,4434
4797,english,Chimchar,4435
4798,japanese,ヒコザル,4435
4799,chinese,小火焰猴,4435
4800,french,Ouisticram,4435
4801,english,Monferno,4436
4802,japanese,モウカザル,4436
4803,chinese,猛火猴,4436
4804,french,Chimpenfeu,4436
4805,english,Infernape,4437
4806,japanese,ゴウカザル,4437
4807,chinese,烈焰猴,4437
4808,french,Simiabraz,4437
4809,english,Piplup,4438
4810,japanese,ポッチャマ,4438
4811,chinese,波加曼,4438
4812,french,Tiplouf,4438
4813,english,Prinplup,4439
4814,japanese,ポッタイシ,4439
